Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
09/09/2021,5.4297145639978266e-05,7.13515625944804e-06,0.00011158099699587492,2.3212634003091326e-05,3.920079733261727e-05,0.00019264138467018583,5.0161470819409463e-05,-2.134395318959714e-05,4.973481843617804e-05,-0.0011132010780429426,-0.0002634250366885359,0.0012676064192699023,2.7888528040116774e-05,-4.534106068992226e-05,-7.304050989165288e-06,-0.00016303078498220875,0.0005514751175658932,-0.00020061300090729907,-1.4496048700536766e-06,0.001074345535856646,-4.2702858705160816e-05,-8.139919394073623e-05,0.0022241707180051364,0.00037959223983350646,-2.7398603256155213e-06
09/10/2021,4.295678004011517e-05,1.5775059976445404e-05,0.00013629252769056902,2.6675103937537926e-05,5.9458660490911095e-05,0.00029289248037108194,6.383294462432635e-05,1.164454313762291e-05,6.049754290584577e-05,-0.0005254590261721733,-2.365732050288423e-05,0.002060117210479685,7.628757485541888e-05,-2.6481937347833957e-05,3.2442332706363187e-06,-0.00012017524236034,0.0004309565546249875,-0.00014773129095245143,1.3061227611920115e-05,0.0016436684231339817,-2.659155898780095e-05,-8.648462761709039e-05,0.003314716969281999,0.00028038269878661546,8.883202694008983e-06
09/13/2021,-2.042442860444447e-05,1.0859280499675463e-06,0.00010013042772726644,2.7664471631333947e-05,1.3235632682079601e-05,0.00020857862036685842,1.4706993845186345e-05,2.31692081751573e-05,3.90903508089069e-05,-0.0006448689949889393,-0.00057972395373135,0.0015723144985888,3.621438118817e-05,-0.00010364224700059793,1.130675089080487e-05,-0.00017792901003008243,0.00029289616682167465,-0.000290018637551997,-1.9478175951086955e-05,0.0007299225111514474,-4.582977879971752e-05,-0.00014986677561902486,0.0015861132358360322,7.953212912630895e-05,2.699187644485153e-06
09/14/2021,-2.6466140581598873e-05,1.2108920164134342e-06,3.969747078518898e-05,2.386824450821392e-05,1.9747472579871797e-05,0.0001310426393083128,2.213764720072735e-05,1.6346589247906686e-05,2.7864322732295908e-05,-0.0012122275162066351,-0.0005227823657167679,0.0015160450782349098,4.50620601155586e-05,-0.00011853515761269205,6.439229327305145e-06,-0.00020068536443597075,0.00013943286021007623,-0.00029837344309209003,1.3966333982903165e-05,0.00014230512940979458,-5.273361349887758e-05,-0.000166511234032413,-3.210571697324415e-05,-5.4961762383485014e-05,-1.3238790715900846e-06
09/15/2021,-2.393211339539843e-05,-1.2168772694543982e-06,2.447998492978117e-05,2.1942278899272032e-05,9.825143118972057e-06,0.0001477339996922207,9.846178112485793e-06,-8.500029761527637e-06,2.0279019540296048e-05,-0.0008653950828316937,-0.00045072506662789083,0.0013775294481889859,5.990905406547374e-07,-0.00018264206862898152,-3.560623884658988e-06,-0.00023176672068990514,0.00015259643537598,-0.0005250010965089772,2.4349226121357255e-05,0.000228340462613583,-4.051882569470653e-05,-0.00021695311687891476,-0.0006571483993494791,-0.0001842591411969951,-9.155893110445879e-06
09/16/2021,1.833876532728177e-06,-9.365833377923675e-07,3.626805020428879e-05,1.402536813021714e-05,1.0232429927507479e-05,4.637607690071376e-05,1.1250474849259008e-05,8.775372464738305e-06,3.53062038318591e-05,-0.001036574595959245,-0.0001361383729435877,0.001206629954174428,-2.993549542202134e-06,-0.00017121090672000795,5.077240943674796e-06,-0.0001294217518236354,0.00032063993116686226,-0.0004489367798376973,3.286764350369162e-05,0.0005592286287105293,-3.9821916389904346e-05,-0.00016240618953138853,0.00012292996258802817,-9.864378309728256e-05,-6.658084258483432e-06
09/17/2021,2.1635999479960538e-05,6.467156655518152e-07,2.691726551084146e-06,1.831166901849043e-05,7.101949638608487e-06,3.9214967704423004e-05,8.648752625726887e-06,-7.441115558764435e-06,3.884747813398891e-05,-0.0011140029984069758,-0.00012949099199103945,0.001385964261114214,-3.832401886742193e-05,-0.000131567901691116,3.462288531343625e-06,-0.00015409319249371734,0.00043301212935670464,-0.00030998919258058146,2.523571826830909e-05,0.0007657677700326863,-3.4685431372426004e-05,-0.00021951971519627758,0.0005630203067344583,-0.00018428146725112736,-6.159842711908147e-06
09/20/2021,2.1270285402441233e-06,-1.0934097866041055e-06,-9.643352827953037e-06,7.0013733663741986e-06,-1.596907849042433e-06,-1.4449404266797217e-06,-1.0809494923306339e-06,-8.621695812333764e-06,2.1466460170382425e-05,-0.0007236603328159884,4.741727088536842e-05,0.000521902820840586,-1.5909901351826117e-05,-6.723533278544838e-05,-7.99994928290279e-07,-7.101446205827862e-05,0.00020835693318102495,-0.00017042031497342832,9.926673980122976e-06,0.0002989978368714091,-1.1818472889878425e-05,-8.907123570308417e-05,5.51604451621074e-05,-0.00010398029012775024,-9.27501135864726e-06
09/21/2021,-1.7816716148194034e-05,-4.907719099047489e-06,-4.91357548332913e-05,-9.103115575505718e-08,-1.2211393903048956e-05,-8.505350077467612e-05,-1.6288160833953835e-05,-2.728520051527751e-05,6.933861514443785e-06,-0.00104836981485512,-0.00021644394451724027,-0.00017206419783362208,-6.47918128433176e-05,-0.00014326841735597711,-9.254196325753926e-06,-0.00012350767078642052,0.0001312983152397748,-0.00038189317473493655,2.8323252574331947e-06,3.843432110515949e-06,-2.7330623704341823e-05,-0.00018920509632023704,-0.0007010711787946936,-0.00012680638773520286,-2.4453656460528702e-05
09/22/2021,-4.301548300519862e-05,-1.2171336058137677e-05,-7.079061906108322e-05,-7.297102012416169e-06,-2.413547455031556e-05,-0.00019120313498841192,-3.4407096479850386e-05,-3.0022639395599212e-05,4.340859989257196e-06,-0.0015035897537253918,-0.00019561765015990994,-0.0006082089347828093,-8.288988448612971e-05,-0.00015269571049198182,-6.549291841960844e-06,-0.0001344619532064828,0.00022768128474986993,-0.0005243823529334328,1.052535958665975e-06,-0.00026317699320022205,-4.018039242428012e-05,-0.00021373664622798214,-0.0008986244953915404,-0.00011257139676470466,-2.3787050833268785e-05
09/23/2021,-1.611192146457403e-05,-9.135605885452864e-06,-2.0243677356884892e-05,-1.2062504940724267e-05,-1.882386238029938e-05,-8.326296694156831e-05,-2.1349858693158647e-05,5.867829045023434e-06,1.3119177906575249e-05,-0.0011954461374590474,-0.0002160135652694817,0.0002096073422716521,-3.835814206398738e-05,-0.00010572946774864046,2.802571391893764e-06,-0.00015856182886466786,0.0003609717041627526,-0.0001225763005033693,2.005533789910679e-05,-0.0002281303891991961,-4.6296812444491245e-05,-0.0002308872519487051,-0.0006754427846558854,-0.00016300798020795068,-2.0277632788611257e-05
09/24/2021,-1.4190117758175703e-05,-1.085778643782957e-05,-1.4483126533865744e-06,-8.275202866350893e-06,-1.9091256204658265e-05,-0.00016298046227430547,-2.3870923111647462e-05,3.387847496206329e-05,1.780011127240706e-05,-0.001319354232407474,-0.0004150508980762418,0.00046325417790130276,9.403202011335126e-06,-2.665755173950392e-05,1.209394659387476e-05,-0.00020179219922814584,0.00044836416726335196,7.442711069145655e-05,4.254355288968228e-06,-0.0003221431519715457,-2.6768644829092607e-05,-0.00010585181506560136,-0.0013056432915340814,5.673222697770727e-05,-1.270693935997621e-05
09/27/2021,-1.09339564694938e-05,-1.2790323363278335e-05,-1.1210412999500487e-05,-3.1282608613390156e-06,-3.7657023720985247e-06,-0.00011589258822205137,-1.012040460388796e-05,3.890431897003377e-05,2.1907198546050605e-05,-0.0017747332661482117,-0.0007613825934944464,0.0008496001664898633,2.6231330144167477e-05,0.0001174703822492827,1.1062051452859226e-05,-0.0002441298727789435,0.0006065142232584854,0.0005513886330629764,-4.1919482388734175e-06,0.0002608980857534737,-2.4805137215702028e-05,-7.042375234063094e-05,-0.0014852250161311855,0.00016479282166989727,-1.1516978779890553e-05
09/28/2021,-2.9017832137226526e-05,-1.2946615613224994e-05,-4.78355554413029e-05,-4.966296065967206e-06,-1.262451763203632e-05,-0.0001466546864390356,-1.723885257844838e-05,4.685965408652663e-05,2.0329632411466478e-05,-0.0011701786174491402,-0.0005761710794792966,0.0007374631268436578,5.2870759436763e-05,4.156313104520361e-05,1.4042135702547098e-05,-0.0001935764511223325,0.0003499546503089073,0.0002857136691975559,-4.626334699391925e-05,-7.680136347609857e-05,-3.74249267436686e-05,-5.493391274024221e-05,-0.0015341253112055055,0.00022117089648144916,-3.465241465114134e-06
09/29/2021,-3.7650938877754933e-05,-1.3829195185776283e-05,-5.287565880230627e-05,-1.1041459919281295e-05,-1.8067823718563616e-05,-0.00018198739660725555,-2.18286037332047e-05,3.765873612122489e-05,6.995510380356001e-06,-0.0009209387994306923,-0.0007244657932919949,-0.00042735073064577745,5.370522965817081e-05,-2.618188169604365e-05,1.3636610073600436e-05,-0.00011576260851720999,0.00014678658593679066,0.00018916993712024397,-3.5493927460893506e-05,-0.0004466889219450326,-2.2388955288681387e-05,-1.1170429761436316e-05,-0.0015929065920807315,0.00012150809813401489,-9.883307967545622e-06
09/30/2021,-6.382408285826564e-05,-1.697005933099565e-05,-8.219088870684262e-05,-2.1943166524582406e-05,-3.075401812668163e-05,-0.0002631435303751332,-3.934430500325694e-05,7.24574404359739e-05,1.4802157376736766e-05,-0.0005774362295588321,-0.0007260610161834971,-0.00021352056752122536,9.875136845072393e-05,-4.08849298554646e-05,2.6726105061010935e-05,-0.0001399269758385924,0.00018481767610354787,8.829432449188711e-05,-4.670335259629693e-05,-0.0008090524345977497,-6.229163381956772e-07,-9.569322714400261e-06,-0.003195687789659583,0.00019899568251865587,-1.189092342219806e-05
10/01/2021,-5.101472934367232e-05,-1.5158881925784361e-05,-7.38431107576148e-05,-1.906752754123386e-05,-2.7730548014100167e-05,-0.00025363943351478505,-3.4504430708942206e-05,2.5130866422023186e-05,9.826520791056959e-06,-0.00029449813519147344,-0.0006566313215751409,-0.0007702570776731807,2.3782063055135552e-05,-9.960028201607066e-05,1.160130224776041e-05,-0.00010111445364883629,-0.00013489988799941246,-0.00016502401383925523,-6.142834801995612e-05,-0.000970377223057,6.9544284025575655e-06,4.945214415302948e-06,-0.003297128662073781,0.00019562806210909086,-7.096166744262962e-06
10/04/2021,-2.8085812112001558e-05,-8.431999909475658e-06,-8.058826187015139e-05,-1.7592405495984647e-05,-1.5289858994980204e-05,-0.00025943780339983966,-2.3737178145117435e-05,6.559252270018165e-05,2.2840192091733204e-05,-0.00047163410878016697,-0.0004941847807330712,-0.000912658478475229,7.620740898108662e-05,6.220516232077008e-05,2.573000200471529e-05,-8.694836721685967e-05,-0.00018086940713057885,0.00019474666990188527,-9.432281415487074e-05,-0.001006611005875645,7.444103291318405e-06,1.974100851468603e-05,-0.002935204175358239,0.0003839362860728554,-6.77246765125539e-06
10/05/2021,-5.247095665178511e-05,-1.1401320878203441e-05,-7.357470359130658e-05,-1.579502766333343e-05,-1.823365988663773e-05,-0.00011931906939525768,-3.2971760525689815e-05,4.764985620338487e-05,1.420086744452256e-05,-0.00028988223122008755,-0.0009945357932960072,-0.0012964708004264516,4.603399433427762e-05,-2.6256323050835904e-06,1.776314809390647e-05,-8.328781509368439e-05,-0.00032740838928024075,-6.935367295766626e-05,-0.0001262037757338323,-0.0009191695034714578,1.8766341985205917e-05,7.567137323749149e-06,-0.0022004025588540357,0.00026197229724437594,-1.2343002745426254e-05
10/06/2021,-5.801624454847357e-05,-9.213326244933829e-06,-6.652774554412632e-05,-1.6939930301480963e-05,-2.0826146891346363e-05,-0.00012448451871061277,-3.142667965026061e-05,6.814011159443238e-05,2.1453524419356986e-05,-9.457563009541175e-05,-0.0005838990743833905,-0.001008635724433963,9.712925706225748e-05,3.027166334427186e-05,2.1085231566447155e-05,-0.00010567358488877583,-0.00015431628545656346,-8.02271024093875e-05,-8.721231217438013e-05,-0.0006634599436059047,3.28527239578795e-05,4.085695613958301e-05,-0.0036624174487632603,0.0004253899794474388,-1.3320539819827042e-05
10/07/2021,-3.803226991087435e-05,-7.738425040532089e-06,-4.9898728242255055e-05,-1.9537123398869298e-05,-2.6208742599224263e-05,-0.00014805428240549247,-3.9298716307506706e-05,6.218192312726657e-05,2.2719114219923162e-05,-0.00025297420422865514,-0.0009048844307181537,-0.0013635619853624341,0.00011055381140684678,4.88847589235067e-05,1.593837663583459e-05,-7.84945195193912e-05,-0.0001957973715259846,8.836203608019598e-05,-6.84429465484891e-05,-0.0008579358764447213,4.338940833168429e-05,1.8913224017209283e-05,-0.004268795601912747,0.0004159728212912233,-3.27602530552008e-06
10/08/2021,-4.561810687070189e-05,-8.957998010917937e-06,-4.768039732367011e-05,-1.929973013091961e-05,-1.515530153652056e-05,-0.0001490417820062042,-2.527666483839897e-05,9.704559778532449e-05,2.110418395357002e-05,0.0001733432891354812,-0.0003649994318396353,-0.000757860477563438,0.00012466398037426805,0.0001234399503728436,2.7263035497418305e-05,-5.575240551998771e-05,9.069721381239917e-05,0.00030879981497287094,-3.842814443386102e-05,-0.0004450208524056556,7.575490645149924e-05,4.2970478496698105e-05,-0.0031810458750235983,0.00028487956456019035,2.1423518939328974e-06
10/11/2021,-8.368232350147294e-06,-1.5313257662904818e-06,-2.082540530268459e-05,-1.343459937918736e-05,6.122325939496861e-06,-0.00018343043126532507,5.579166093857337e-06,0.0001266684015048066,3.380739538697855e-05,0.0002282483848425906,-0.00042043643637094973,-0.000598306634544642,0.00019938708722792994,0.0003563396219370776,3.786018563151634e-05,-5.871254033334436e-05,8.618947069655242e-05,0.0007121146972593562,-4.060806766633064e-05,-0.00030922491779640797,7.812816981386667e-05,0.00010119928744282019,-0.003373481868424502,0.0005921818152438229,1.1363993493580287e-05
10/12/2021,-7.565271341331106e-06,-1.7377143327729697e-06,-4.418929921844398e-05,-1.581702280649334e-05,-4.653531219322644e-06,-0.00022470450356242605,-7.65497306091338e-06,0.0001180217825641538,4.4717408107685225e-05,8.508167892784394e-05,-0.0004629895356829313,-0.00010280653464011933,0.00010785951615713727,7.757732127596156e-05,3.250232778702281e-05,-0.00010629999537623275,0.00015217652626033177,0.00017871260341732704,-1.1007879166727476e-05,-0.00014233492551212742,6.604782882738182e-05,8.864702279879113e-05,-0.0052325249935200446,0.0005302636011621565,8.087093820871984e-06
10/13/2021,-2.1419743428130616e-05,-4.025420979828071e-06,-4.286575886761666e-05,-1.424352109602557e-05,-7.858074775787357e-06,-7.410292264892825e-05,-1.4809678537777057e-05,0.00012008809754660857,3.1380556656886263e-05,0.00016170304672503928,-7.037348209758276e-05,-0.0004273260550094385,7.795837869733879e-05,4.864008581317516e-05,3.37152147836534e-05,-0.00011456095450630197,6.587108365547833e-05,0.00019849513769502365,-2.539060868722438e-05,-0.0005670227452997181,6.633160810265818e-05,2.4739090338953594e-05,-0.0025341900692987876,0.0003366778798263953,6.521761875631611e-06
10/14/2021,-1.0847181428842012e-05,-7.2877012016792215e-06,-6.648138136769018e-05,-9.89318194455743e-06,-1.7327273426966204e-05,-0.00014104241985327118,-2.2646539522760228e-05,0.00010357134547006005,4.4129322971350094e-05,0.00033907961198881314,-0.00020683036600701568,-0.0010655138821237214,1.3184784758388819e-05,-2.7985822897012037e-05,3.76875306061281e-05,-7.535026225155682e-05,1.7760653968121822e-05,-9.026237800834398e-05,-2.847191671390031e-05,-0.0004316990440949738,6.626082306201685e-05,2.8147921177228674e-05,-0.0019217655281779514,0.00021921356449546475,7.675460073197101e-06
10/15/2021,1.6579267112713155e-05,-2.7179058425731254e-06,-1.3301053144333283e-05,-1.2105944937059286e-05,1.9204334726212217e-06,-0.0001028512498432278,2.17494361042075e-06,0.00011976042717248722,6.571118586140268e-05,0.0002148297346931189,0.00022222929903550694,-0.00024281094525847502,1.3375670624221673e-05,-6.707807888382076e-05,2.850304787469707e-05,-0.0001013277295083953,0.0002574085264905242,-0.00023140242438491723,3.688512496680339e-06,-0.00035936282925011823,3.2448233443301655e-05,2.7985471095786123e-05,-0.0008193046596975089,0.00021200222701322943,1.4498862312662379e-05
10/18/2021,3.179058651886414e-05,-9.272918765629531e-07,6.696163835484212e-06,1.8108526034075224e-06,1.861306141537499e-06,-0.00011599149762445913,4.2121438419117647e-07,7.042469750966521e-05,4.104594853006581e-05,0.00030442996043987894,0.0006111117376797457,0.00013823053900741445,1.1284470964237089e-05,-1.1486770114381113e-05,2.3240506061586097e-05,-3.902632036659036e-05,0.00038980879645665394,-2.5902599984427423e-05,1.8342855300792025e-05,-0.0008803835392381126,3.746074933024698e-05,4.747016026835082e-05,-0.00029130967488903627,0.0001801027722677539,2.061223592011761e-05
10/19/2021,7.694922743750633e-05,3.855630210070678e-06,5.319430605219526e-05,7.012235859549754e-06,2.0214753376313065e-05,-5.8512878771426915e-05,2.3375960025082633e-05,5.291544661138844e-05,3.8055741311705984e-05,0.0004945010344811704,0.000986205169010743,0.00039645838122194857,-9.074433606233577e-06,3.189847638609554e-05,1.4549192943160288e-05,-3.9917098470673426e-05,0.00039111153113799283,8.960963276559023e-05,1.4146214345134472e-05,0.00022462978371054064,2.7532396268755257e-05,-2.3901482049747678e-06,0.0013920539358170175,0.0003213066615433686,2.017342823455262e-05
10/20/2021,0.00013081028205254183,8.23524990034265e-06,8.360530862744855e-05,1.278656595465993e-05,3.1030568261156954e-05,-1.682078781936504e-05,4.382548179038669e-05,8.192764372341014e-05,5.39986484286452e-05,0.00107424319199621,0.0016934688819156669,0.0010230122545092475,2.930258148662837e-05,0.00015239134681958175,1.933112124422765e-05,8.629790971278506e-06,0.0010367909110461568,0.0003276436673810373,4.081498117782147e-06,0.0012605281956403812,3.7747701776440856e-05,-8.667609826407767e-06,0.0020493925148658905,0.0005191123073230785,3.543474822964365e-05
10/21/2021,0.0001312201789130576,9.585939534407695e-06,9.126586797229637e-05,1.157351838883891e-05,3.223759904427038e-05,2.419345080579383e-06,4.509473989905588e-05,9.009014089908844e-05,6.714761771855544e-05,0.0007115448742378049,0.001215629743253098,0.001104920912079479,4.7888953393096566e-05,7.108734751176691e-05,2.6074431271400056e-05,-1.4325703130856252e-05,0.0007763717862340037,7.259848291598866e-05,-1.9448538302681328e-05,0.001193731532004167,4.788276013928334e-05,-1.4039832340456863e-05,0.0034551149124198506,0.0004331647862342354,4.178735912779097e-05
10/22/2021,0.00016928623573827733,1.2341058971776245e-05,0.0001035236322242407,1.9400454586366038e-05,2.8291902784413988e-05,1.6510512843638407e-06,6.212793215356692e-05,0.00010157263345353895,4.0799967383291244e-05,0.000592070685739379,0.002055900072036885,0.002231273293505292,6.535792375701113e-05,0.00010146780990636853,1.9801255564860414e-05,4.133408008637077e-05,0.0012639495813649105,0.00025354706842636014,-9.166463138439578e-06,0.0019321295580692756,-3.941936096551685e-06,1.0598988657684919e-05,0.003853520333624181,0.0006473394929677813,4.808176875614984e-05
10/25/2021,0.00012470419882531106,1.1769034964982172e-05,8.90995461645621e-05,4.472617401845374e-06,3.174671478645504e-06,-3.100118788835718e-05,9.692885136163525e-06,8.992601918141758e-05,5.4961152367537225e-05,0.0008134848242077926,0.002102916765767191,0.001983469803393632,5.4548107356555984e-05,3.247084813989002e-05,1.2616699169123748e-05,8.665742925769725e-05,0.0013708995587952974,-4.5414476933638805e-05,2.7350473720916427e-05,0.0019674907265675246,-4.003389155133366e-05,6.501453098080194e-06,0.003861740287398545,0.0005924153173177509,4.636765812845661e-05
10/26/2021,0.00013717290204701786,1.8039995379558553e-05,0.0001396833829005553,1.3013224503207829e-05,9.897727128254679e-06,2.8643252659695643e-07,2.264014322700497e-05,8.152568486391939e-05,4.24382473636107e-05,0.0006735188958181594,0.001692697168889387,0.0037153676613089917,3.671544735352255e-05,0.00017008543048319325,1.0200771560203693e-05,6.284065313612182e-05,0.0015174117763269012,0.0005433223494819562,3.808927838126033e-05,0.0026541987775165494,-1.195822203085128e-05,-1.5621149816555576e-05,0.005097581782164831,0.0007285795248428888,4.482158636078914e-05
10/27/2021,8.656109470587934e-05,1.6175818895833745e-05,9.460833594849768e-05,1.5059479860221599e-05,9.258473875346545e-06,-2.1217279489111566e-05,1.785863659945303e-05,0.0001329223927233728,4.312174779053683e-05,0.00039444087542052787,0.0020583786413363027,0.0021103851530331072,4.254455219922786e-05,0.0001251521407394707,2.0988759540464957e-05,8.473728412636364e-05,0.0013728051026901465,0.0005213697647237658,6.190958331892351e-05,0.0017489281974066918,8.01924619085806e-06,3.7642115150714975e-06,0.0037725167022110025,0.0007063911790922454,3.780763410849104e-05
10/28/2021,5.322440134848955e-05,1.0321809192853317e-05,0.0001365502513837581,9.339613297223673e-06,8.539670896320033e-06,-8.26777129811919e-05,1.4589197495404413e-05,7.101943783019818e-05,7.279260707896134e-05,0.0006616792836814451,0.0016111805823401638,0.0012970204454787234,-3.4223571820732204e-05,-5.71911651347998e-05,1.61731105381075e-05,5.3000530300095815e-05,0.0013667572905756015,-0.00013757807431389015,8.295933121240991e-07,0.0018739226163083807,0.0,-2.8305894066374762e-05,0.0037805997372346465,0.0004876158922702862,1.79957721185398e-05
10/29/2021,0.00010696673454082835,8.533361056658739e-06,0.0001639596640333785,5.674234384545463e-06,1.7323104385538655e-05,-2.871662127488963e-05,1.919610075686154e-05,8.370705457520737e-05,0.000114662511659955,0.000588513448533007,0.0029313642699567697,0.002758591644204847,4.713725933960335e-06,-9.120927119714021e-05,1.8404450503980117e-05,2.43676941341797e-05,0.0015104761043359626,-0.0002416597534029429,8.593134067388729e-06,0.0025756016102385913,1.6912339697908833e-05,-2.6572793461045415e-05,0.0027808173383168464,0.000661952131285956,2.5188570510497958e-05
11/01/2021,0.00011131560055644343,6.026255253404374e-06,0.00017066490999731733,3.75534276167858e-06,2.020775116051333e-05,-1.0955378550634252e-05,2.9254988954732076e-05,3.2234443809913255e-05,0.00012120005939810799,0.000572969465691427,0.002100648619613385,0.002597660799009332,-1.1179268830964914e-05,-0.00012728712357726595,6.008447033568982e-06,2.3690062772211584e-05,0.0009460233529883088,-0.0003153827744983379,9.936859940324745e-06,0.001679074283864703,3.4317366730426134e-05,2.13357436040912e-05,0.003935258875943482,0.000656412513514179,3.603408258603177e-05
11/02/2021,0.00012569625599964866,7.682184721099858e-06,0.0001881161670594378,4.233279137438433e-06,8.560647623850536e-06,2.205030063559087e-05,1.2817628677965807e-05,6.723858919837483e-05,8.081465358543664e-05,0.0005340302876800766,0.002224138713630793,0.0019063678654757412,5.446846952804536e-05,-9.916497615289989e-05,2.0654837908232178e-05,5.1655792837659714e-05,0.0008087559928380602,-0.00028481148030735486,7.936908081686974e-07,0.0026938723587979028,6.999329336630308e-05,6.608605021998251e-05,0.002754763022948822,0.0006886093523800848,3.676700645528075e-05
11/03/2021,0.00014429666222690716,1.2702176990389275e-05,0.00018642563747770833,4.094977922536844e-06,2.3983032015103263e-05,3.914877972569041e-06,3.8359369228354024e-05,7.682519764506204e-05,9.399171946773654e-05,0.0005712422583704517,0.001873077392578125,0.003437461191519148,8.921344192038215e-05,-9.524331964819258e-05,2.478528169035176e-05,9.194600399583313e-05,0.0012661062574755239,-0.0003305859954546142,1.6676247070204584e-05,0.0024078114347208593,6.42747134232301e-05,7.665722876871778e-05,0.0031152550648834744,0.0005493719259612507,3.9912582043488974e-05
11/04/2021,0.000161813240612471,1.7207387217032184e-05,0.00022133302531580852,6.001264849947659e-06,2.591113762533985e-05,1.5683302940009143e-05,3.823100434151536e-05,3.9650584512409064e-05,0.00012782342920323036,0.0006673667037529725,0.0012989083303320585,0.0035980915917954836,0.00010449020885306955,-0.0001394655472300304,1.2778603453117087e-05,7.963903130082113e-05,0.0011955608895832459,-0.000364579472792141,2.9133491958151798e-05,0.002975215583012022,8.921433571121248e-05,0.00015532820330620446,0.002800019925700576,0.0005180668256069413,3.3642490618223844e-05
11/05/2021,0.00014212955086868076,1.1905041910048664e-05,6.926825272735338e-05,7.733053388761267e-06,1.7320107981697613e-05,3.18733843413263e-05,2.6246970481718116e-05,3.8664380162969885e-05,0.00017769537386824044,0.0008124062958110681,0.001378859173426139,0.002771371347499569,3.0707392603216846e-05,-0.0001622068792016876,9.480782387644804e-06,4.340751087275364e-05,0.000798753399715247,-0.00028156462961341944,1.2495166759200507e-05,0.002360611107791587,6.321788116315309e-05,0.0001610275646902581,0.0025151179008480813,0.00040560327378963103,2.9460582307815976e-05
11/08/2021,0.00014395146780198112,1.1960793400721142e-05,9.40135605108989e-05,6.535415389858916e-06,2.0272976577471547e-05,4.532461327357496e-05,3.933504673603795e-05,5.578796414591763e-05,0.00019022992431291458,0.0007221614932257738,0.0009573148901409207,0.0031343026808246088,1.968513120290323e-05,-9.46502249385995e-05,1.0395831374344957e-05,5.115900635115188e-05,0.0006277908839714055,-7.179036187122475e-05,4.107064895797252e-05,0.0030655987722944924,7.628137291939515e-06,0.00017666858883917048,0.00206823745984519,0.00035178780000647453,3.764597802856369e-05
11/09/2021,0.00013705308958634913,6.234009139382148e-06,0.0001695087349023077,4.447807952344766e-06,2.4481645458670885e-05,-5.615367476063105e-06,3.295626255489314e-05,6.483969209279657e-05,9.481702950837109e-05,0.0008997946951386427,0.0015698060680258729,0.003170448893436971,2.588215323618777e-05,-8.488819679171337e-05,1.6105347472978974e-05,3.531227541233106e-05,0.0004942301839676045,-0.00022603646804282532,0.00010026638284345962,0.0014396076463452008,2.1173137155090334e-05,0.00011846040710753762,0.002722415827252538,0.00045877177887394035,2.402932142609782e-05
11/10/2021,0.00012549640384069914,3.7155813304446236e-06,0.0001291388029805533,7.19283023406031e-06,2.857401623703917e-05,-4.602241360758998e-05,2.9781944634762385e-05,4.4857011868456455e-05,2.973010222747986e-05,0.0009313572301727691,0.001405297844213847,0.0029549177795787822,-6.507944288211174e-06,-0.000173992261154909,1.8475830856773093e-05,-2.4047919459218773e-05,0.000591306905240204,-0.0004013846770221511,0.00010752920098426182,0.0021357212478162533,3.234400233903069e-05,0.0002577221498141465,0.00253900297990082,0.0005309453415485567,3.3146216428068715e-05
11/11/2021,9.266329566891511e-05,-1.3652998670725305e-06,0.00011571722856619946,4.208669848597653e-06,1.3762083616819946e-05,-5.7789124890773726e-05,1.952618344770428e-05,1.3973687217069703e-05,5.5019888851625653e-05,0.0008893502301585567,0.0008658006492259022,0.0021327916587271342,-4.486226125340664e-05,-0.0001504431753015667,3.5683901666392017e-06,-4.81900359783377e-07,0.0004802431000848698,5.270543841647796e-05,8.125545970452478e-05,0.002913747004072487,2.9424015319543687e-05,0.0001674328228281027,0.000760474928858797,0.00023443453554508836,2.8160284852953757e-05
11/12/2021,0.0001307433843683419,-4.4390422541920736e-06,0.0002278036624668706,5.685826153157983e-06,4.005630738886177e-05,1.1230742941190433e-05,5.132383804419227e-05,2.6511820176375127e-05,8.335093483834693e-05,0.0012458317907867835,0.0007366039839125367,0.0028720798318632125,-4.1614330626886185e-05,-0.00014667558716154616,1.1562147416381326e-05,0.0,0.00011016650118596322,-5.2323159471638674e-05,0.0001711299100855879,0.0027043104735114685,4.981333189599062e-05,0.000255054602341396,0.00021556055655534576,0.0005212726420197668,3.706493973012545e-05
11/15/2021,0.00011480850937493443,2.0531828997912554e-06,0.00017956489507169846,1.7675889276825222e-05,4.9767400369661225e-05,8.101748564968837e-05,6.355579220482242e-05,8.061968231868968e-06,3.601441212682141e-05,0.0007632377919742886,0.00034451006837995786,0.0033644776683894938,-7.210301604155625e-05,-0.0002788329823164484,5.506857470501723e-07,6.791154008027357e-06,0.00019439346564211483,2.2014490176577516e-05,0.00010813366206850889,0.001976182039983218,3.618995723863581e-05,0.0002879246575064209,0.00102059890266712,0.00035097421204394733,5.247105225169622e-05
